date,open,high,low,close,volume,average,barCount
2020-03-18 15:00:00,142.37,144.11,140.54,143.33,69595,142.245,39244
2020-03-18 16:00:00,143.33,143.4,139.42,139.43,59617,141.96,30647
2020-03-18 17:00:00,138.35,140.18,135.52,138.42,82381,138.237,42234
2020-03-18 18:00:00,138.45,138.91,135.02,138.61,86097,136.713,43553
2020-03-18 19:00:00,138.63,144.72,135.57,142.13,157328,138.575,90067
2020-03-19 13:30:00,142.68,144.8,139.0,144.74,83063,142.116,38816
2020-03-19 14:00:00,144.72,148.5,141.16,143.05,125399,144.903,66534
2020-03-19 15:00:00,143.01,147.42,142.22,145.65,87360,145.298,46538
2020-03-19 16:00:00,145.61,148.0,143.92,146.91,63405,145.936,33784
2020-03-19 17:00:00,146.95,150.15,146.21,149.48,53622,148.03,28311
2020-03-19 18:00:00,149.49,149.7,146.82,147.41,57400,148.172,32714
2020-03-19 19:00:00,147.46,148.6,141.58,142.67,126427,145.329,76816
2020-03-20 13:30:00,146.0,146.5,143.13,144.79,139706,145.317,33980
2020-03-20 14:00:00,144.82,147.1,144.06,146.88,80920,145.716,42243
2020-03-20 15:00:00,146.85,146.98,143.42,144.18,75746,144.984,43887
2020-03-20 16:00:00,144.17,144.93,141.0,142.75,71903,142.887,38103
2020-03-20 17:00:00,142.75,144.0,142.11,142.59,42794,143.035,24386
2020-03-20 18:00:00,142.58,143.53,138.96,139.5,70558,140.98,38204
2020-03-20 19:00:00,139.54,141.4,135.94,136.77,135912,138.426,79787
2020-03-23 13:30:00,137.04,139.0,134.52,138.99,103224,136.429,50103
2020-03-23 14:00:00,138.96,140.57,135.61,135.69,85412,138.296,45198
2020-03-23 15:00:00,135.74,137.03,132.52,134.74,80985,134.69,42259
2020-03-23 16:00:00,134.71,140.0,134.64,139.3,79864,137.288,37753
2020-03-23 17:00:00,139.33,139.89,135.5,136.34,59525,137.615,29677
2020-03-23 18:00:00,136.39,137.62,134.8,135.42,53431,135.948,27706
2020-03-23 19:00:00,135.46,137.25,133.67,135.56,120967,135.234,73978
2020-03-24 13:30:00,143.9,144.86,141.47,142.07,76901,143.208,34436
2020-03-24 14:00:00,142.04,145.35,141.27,143.87,91279,143.956,47738
2020-03-24 15:00:00,143.87,146.0,143.0,145.93,78340,144.582,37575
2020-03-24 16:00:00,145.94,149.6,145.61,146.14,83671,147.376,42041
2020-03-24 17:00:00,146.16,147.75,144.59,144.91,64095,146.287,31266
2020-03-24 18:00:00,144.92,147.35,143.42,147.3,76787,145.329,28699
2020-03-24 19:00:00,147.26,148.5,145.53,148.34,123997,147.403,72443
2020-03-25 13:30:00,148.91,151.26,147.38,147.44,85285,149.418,40599
2020-03-25 14:00:00,147.43,148.7,144.44,148.42,72040,146.577,38259
2020-03-25 15:00:00,148.42,148.56,146.71,147.55,52756,147.769,29811
2020-03-25 16:00:00,147.54,150.45,147.41,149.81,70368,149.365,34753
2020-03-25 17:00:00,149.85,154.33,149.55,153.35,81648,152.122,41209
2020-03-25 18:00:00,153.37,154.0,151.16,151.9,67280,152.52,35458
2020-03-25 19:00:00,151.91,153.15,146.0,146.85,107741,149.854,64247
2020-03-26 13:30:00,148.42,152.63,148.1,151.94,60311,150.664,26788
2020-03-26 14:00:00,152.0,154.24,151.22,153.2,81140,152.654,42732
2020-03-26 15:00:00,153.14,153.98,151.76,153.4,53038,153.016,28125
2020-03-26 16:00:00,153.47,154.0,152.84,153.85,43717,153.468,22369
2020-03-26 17:00:00,153.85,154.0,151.67,152.62,40239,152.769,19494
2020-03-26 18:00:00,152.62,154.07,152.15,153.6,44369,153.293,24587
2020-03-26 19:00:00,153.59,156.66,152.42,156.11,124713,154.392,70494
2020-03-27 13:30:00,151.75,152.31,149.25,150.26,75177,150.925,34611
2020-03-27 14:00:00,150.29,151.3,149.2,150.58,57974,150.29,29471
2020-03-27 15:00:00,150.57,153.12,150.55,151.3,44659,152.01,23613
2020-03-27 16:00:00,151.28,152.42,150.61,152.2,33135,151.609,16940
2020-03-27 17:00:00,152.22,153.8,151.87,153.08,40451,152.849,18697
2020-03-27 18:00:00,153.09,154.5,152.7,153.96,42872,153.744,20960
2020-03-27 19:00:00,153.94,154.89,149.26,149.61,103373,151.877,57057
2020-03-30 14:30:00,152.42,156.93,150.01,156.08,80554,154.642,34697
2020-03-30 15:00:00,156.12,158.25,156.06,157.34,74286,157.308,38749
2020-03-30 16:00:00,157.31,159.29,157.22,158.61,58798,158.461,30447
2020-03-30 17:00:00,158.62,160.0,157.6,159.92,57582,158.892,27340
2020-03-30 18:00:00,159.91,160.07,158.9,159.51,51426,159.645,24667
2020-03-30 19:00:00,159.5,160.58,158.59,159.94,50980,159.786,25354
2020-03-30 20:00:00,159.93,160.6,158.65,160.3,96969,159.802,56258
2020-03-31 14:30:00,159.53,159.97,157.96,158.63,72991,158.927,31588
2020-03-31 15:00:00,158.59,164.78,158.59,162.75,131199,162.626,61004
2020-03-31 16:00:00,162.75,163.61,160.28,161.1,73136,162.331,35120
2020-03-31 17:00:00,161.1,161.26,158.81,159.27,66696,159.963,28645
2020-03-31 18:00:00,159.26,160.93,158.86,160.67,47594,159.861,21166
2020-03-31 19:00:00,160.68,160.76,159.45,160.19,41793,160.225,20149
2020-03-31 20:00:00,160.22,160.62,156.56,157.64,123786,158.289,67272
2020-04-01 14:30:00,152.99,156.24,152.66,154.94,70882,154.776,32458
2020-04-01 15:00:00,155.0,156.57,154.52,156.35,57362,155.7,30101
2020-04-01 16:00:00,156.36,157.75,154.63,155.09,58648,156.231,27935
2020-04-01 17:00:00,155.07,155.13,152.8,152.81,50911,153.994,24697
2020-04-01 18:00:00,152.8,153.89,152.67,153.71,45695,153.16,22598
2020-04-01 19:00:00,153.69,154.22,151.32,151.41,46409,152.93,22863
2020-04-01 20:00:00,151.42,153.0,150.82,151.94,93012,151.762,51704
2020-04-02 14:30:00,151.86,155.12,150.36,151.67,61840,152.393,26106
2020-04-02 15:00:00,151.67,154.55,151.36,153.43,67819,152.758,32099
2020-04-02 16:00:00,153.41,155.01,152.86,154.86,41925,153.854,20375
2020-04-02 17:00:00,154.91,155.48,153.74,154.26,34972,154.709,16693
2020-04-02 18:00:00,154.28,154.94,151.86,152.95,40477,153.198,17732
2020-04-02 19:00:00,152.94,153.09,151.3,153.02,45048,152.101,23217
2020-04-02 20:00:00,153.03,155.48,152.53,155.26,77235,153.898,46002
2020-04-03 14:30:00,155.2,156.94,154.45,156.34,40364,155.876,17223
2020-04-03 15:00:00,156.34,157.38,155.07,156.06,58654,156.128,25457
2020-04-03 16:00:00,156.09,156.47,154.47,154.81,37537,155.314,17149
2020-04-03 17:00:00,154.78,155.01,153.01,153.56,38036,153.752,17253
2020-04-03 18:00:00,153.56,154.2,152.36,152.59,30983,153.198,14148
2020-04-03 19:00:00,152.59,153.76,152.19,153.56,32011,152.893,14756
2020-04-03 20:00:00,153.55,154.76,152.6,153.82,58380,153.507,33409
2020-04-06 14:30:00,160.28,161.0,157.58,160.37,80224,159.604,33183
2020-04-06 15:00:00,160.39,161.02,159.58,160.29,65217,160.31,32935
2020-04-06 16:00:00,160.3,161.49,160.17,161.27,47530,161.087,23583
2020-04-06 17:00:00,161.27,162.08,161.11,162.02,45938,161.724,22865
2020-04-06 18:00:00,162.02,162.05,160.86,161.99,36489,161.572,19028
2020-04-06 19:00:00,162.0,162.0,161.22,161.99,43008,161.745,19685
2020-04-06 20:00:00,161.98,166.5,161.52,165.27,149781,164.01,80112
2020-04-07 14:30:00,169.59,170.0,166.82,167.72,93010,168.382,41199
2020-04-07 15:00:00,167.71,168.09,164.06,165.54,97606,165.36,48833
2020-04-07 16:00:00,165.54,167.22,164.42,166.13,58976,166.005,27056
2020-04-07 17:00:00,166.18,168.0,166.03,167.25,44116,167.134,21752
2020-04-07 18:00:00,167.29,167.88,166.2,166.44,36837,167.016,17138
2020-04-07 19:00:00,166.44,166.56,164.06,164.43,48108,165.44,22592
2020-04-07 20:00:00,164.45,166.77,163.26,163.49,88319,164.858,47253
2020-04-08 14:30:00,165.67,166.67,164.13,164.4,46220,165.556,20620
2020-04-08 15:00:00,164.4,165.22,163.71,165.08,46784,164.459,23934
2020-04-08 16:00:00,165.12,165.99,164.38,165.32,45496,165.31,22336
2020-04-08 17:00:00,165.35,165.79,164.58,165.19,43982,165.162,20585
2020-04-08 18:00:00,165.2,165.7,163.82,164.02,44614,164.723,21441
2020-04-08 19:00:00,164.02,165.94,163.5,165.84,51085,165.01,25651
2020-04-08 20:00:00,165.83,165.98,163.97,165.1,90079,164.931,51580
2020-04-09 14:30:00,166.36,167.37,164.88,166.5,59981,166.092,25773
2020-04-09 15:00:00,166.48,166.52,163.33,165.15,96668,164.631,50005
2020-04-09 16:00:00,165.16,165.65,163.8,164.92,44487,164.752,22346
2020-04-09 17:00:00,164.92,165.46,164.33,165.22,32709,165.011,17371
2020-04-09 18:00:00,165.24,165.35,164.52,164.75,32238,164.921,16782
2020-04-09 19:00:00,164.75,164.95,163.88,164.48,40013,164.429,23122
2020-04-09 20:00:00,164.49,165.44,163.92,165.2,81928,164.749,45259
2020-04-13 14:30:00,164.35,165.5,163.35,163.56,50577,164.333,20700
2020-04-13 15:00:00,163.58,164.55,162.89,163.37,52638,163.626,22375
2020-04-13 16:00:00,163.36,163.4,162.3,163.0,40637,162.895,17159
2020-04-13 17:00:00,163.01,163.49,162.53,162.71,34032,163.053,15053
2020-04-13 18:00:00,162.72,163.58,162.48,163.27,31028,162.874,13168
2020-04-13 19:00:00,163.25,163.69,162.5,163.14,35511,162.875,17536
2020-04-13 20:00:00,163.13,165.57,162.6,165.51,74519,164.213,37528
2020-04-14 14:30:00,169.0,170.71,168.0,170.66,62768,169.616,26793
2020-04-14 15:00:00,170.66,171.02,169.93,170.65,60819,170.529,33813
2020-04-14 16:00:00,170.66,171.19,170.15,170.99,52314,170.719,29230
2020-04-14 17:00:00,171.0,172.97,170.99,172.73,48210,171.977,23872
2020-04-14 18:00:00,172.74,173.55,172.36,173.31,42826,172.879,19796
2020-04-14 19:00:00,173.32,173.69,173.0,173.52,35196,173.421,17958
2020-04-14 20:00:00,173.53,173.75,171.96,173.7,83444,173.044,43694
2020-04-15 14:30:00,170.89,171.55,169.24,170.45,50449,170.481,21660
2020-04-15 15:00:00,170.43,173.48,170.02,173.09,68207,171.401,30694
2020-04-15 16:00:00,173.08,173.4,171.53,171.64,32944,172.544,16611
2020-04-15 17:00:00,171.64,172.92,171.42,172.53,28153,172.138,13536
2020-04-15 18:00:00,172.51,172.7,171.53,172.0,28857,172.079,15563
2020-04-15 19:00:00,171.99,173.5,171.98,173.47,35545,172.848,17251
2020-04-15 20:00:00,173.47,173.57,171.68,171.94,57024,172.398,35218
2020-04-16 14:30:00,174.3,175.38,173.52,173.66,52023,174.335,22399
2020-04-16 15:00:00,173.7,175.0,172.9,174.89,57525,174.009,27229
2020-04-16 16:00:00,174.9,176.75,174.71,176.47,61762,176.03,27904
2020-04-16 17:00:00,176.48,176.66,173.12,174.11,48711,174.463,23436
2020-04-16 18:00:00,174.11,175.0,173.77,174.48,29326,174.448,14676
2020-04-16 19:00:00,174.48,176.1,173.96,175.47,42011,175.316,21613
2020-04-16 20:00:00,175.46,177.28,175.01,177.07,73351,176.188,41524
2020-04-17 14:30:00,179.39,180.0,177.0,178.43,85113,178.74,29597
2020-04-17 15:00:00,178.42,179.83,177.68,177.92,64816,178.672,33708
2020-04-17 16:00:00,177.92,178.53,176.16,176.69,52444,177.273,27268
2020-04-17 17:00:00,176.72,177.29,175.91,177.07,39708,176.544,19376
2020-04-17 18:00:00,177.05,177.37,176.44,176.72,29727,176.934,15031
2020-04-17 19:00:00,176.72,176.93,175.87,176.5,29515,176.423,15536
2020-04-17 20:00:00,176.51,178.75,176.39,178.6,85530,177.775,46269
2020-04-20 14:30:00,176.63,177.79,176.2,176.68,47496,176.932,20165
2020-04-20 15:00:00,176.65,178.29,176.52,177.76,46029,177.487,22404
2020-04-20 16:00:00,177.75,178.75,177.61,178.4,30913,178.165,15204
2020-04-20 17:00:00,178.39,178.45,177.76,177.91,21973,178.065,11028
2020-04-20 18:00:00,177.91,177.94,177.22,177.8,25720,177.566,12045
2020-04-20 19:00:00,177.8,178.01,176.01,176.07,35073,177.019,17673
2020-04-20 20:00:00,176.07,176.66,174.99,174.99,67925,175.911,33830
2020-04-21 14:30:00,173.41,173.67,170.71,172.19,60330,172.166,23279
2020-04-21 15:00:00,172.21,172.3,166.41,166.69,92268,169.525,43961
2020-04-21 16:00:00,166.67,167.87,166.11,167.81,63265,166.912,31027
2020-04-21 17:00:00,167.81,168.54,167.0,167.35,41331,167.722,23732
2020-04-21 18:00:00,167.34,170.3,167.22,170.2,46856,169.228,22104
2020-04-21 19:00:00,170.21,171.15,168.47,168.71,41900,169.988,21312
2020-04-21 20:00:00,168.74,170.39,167.0,167.67,72426,168.636,41848
2020-04-22 14:30:00,171.4,172.49,170.82,171.77,43016,171.555,19028
2020-04-22 15:00:00,171.78,172.2,171.02,171.56,39792,171.692,20248
2020-04-22 16:00:00,171.57,172.55,171.32,172.09,32812,172.004,16896
2020-04-22 17:00:00,172.09,172.55,171.83,172.21,26166,172.113,14961
2020-04-22 18:00:00,172.21,173.27,171.96,173.19,21241,172.566,10873
2020-04-22 19:00:00,173.18,173.6,173.01,173.44,24166,173.34,13316
2020-04-22 20:00:00,173.46,174.0,172.88,173.52,60378,173.528,33980
2020-04-23 14:30:00,174.26,175.06,173.55,174.35,31580,174.413,13657
2020-04-23 15:00:00,174.32,175.04,173.61,174.62,39304,174.412,20761
2020-04-23 16:00:00,174.63,174.67,173.3,173.58,31714,173.94,16695
2020-04-23 17:00:00,173.57,174.22,170.91,172.92,36185,173.034,18932
2020-04-23 18:00:00,172.91,173.59,171.42,171.87,30667,172.43,14522
2020-04-23 19:00:00,171.86,173.17,171.12,173.15,29905,172.212,14777
2020-04-23 20:00:00,173.12,173.18,171.2,171.43,44395,171.849,24824
2020-04-24 14:30:00,172.06,172.74,170.81,170.96,29538,171.748,13417
2020-04-24 15:00:00,170.95,172.22,170.71,171.56,34644,171.615,16552
2020-04-24 16:00:00,171.56,172.18,171.0,172.12,23169,171.618,12202
2020-04-24 17:00:00,172.14,173.67,171.86,173.45,41834,172.98,18411
2020-04-24 18:00:00,173.45,173.48,172.04,173.2,37336,172.663,16873
2020-04-24 19:00:00,173.16,173.39,172.65,173.02,25414,173.016,13571
2020-04-24 20:00:00,173.01,174.56,172.81,174.54,60546,173.737,31764
2020-04-27 14:30:00,176.66,176.9,175.37,176.03,38679,176.079,16586
2020-04-27 15:00:00,176.03,176.19,174.26,174.34,43031,175.411,21478
2020-04-27 16:00:00,174.32,175.79,174.05,175.14,35003,175.266,17989
2020-04-27 17:00:00,175.15,175.25,173.3,174.07,35250,174.421,18331
2020-04-27 18:00:00,174.08,174.4,173.37,173.69,27564,173.872,14691
2020-04-27 19:00:00,173.68,174.64,173.67,174.5,26440,174.252,14818
2020-04-27 20:00:00,174.5,174.76,173.82,174.03,44748,174.279,26746
2020-04-28 14:30:00,175.5,175.67,173.86,173.99,35963,174.754,14272
2020-04-28 15:00:00,173.97,174.18,170.59,170.96,51876,172.539,25907
2020-04-28 16:00:00,171.0,171.8,170.31,171.11,35555,171.203,17521
2020-04-28 17:00:00,171.11,171.3,170.17,171.25,25823,170.874,13607
2020-04-28 18:00:00,171.25,171.85,171.11,171.46,21234,171.474,11403
2020-04-28 19:00:00,171.44,171.87,170.72,170.84,21881,171.343,12914
2020-04-28 20:00:00,170.84,171.5,169.39,169.79,55461,170.331,31955
2020-04-29 14:30:00,173.22,174.52,171.88,173.98,51004,173.196,21035
2020-04-29 15:00:00,173.97,175.18,173.5,174.32,49122,174.326,23964
2020-04-29 16:00:00,174.32,175.03,174.1,174.86,33650,174.64,18310
2020-04-29 17:00:00,174.86,176.17,174.86,175.89,40984,175.683,20117
2020-04-29 18:00:00,175.9,176.45,175.59,176.25,32865,176.117,15849
2020-04-29 19:00:00,176.28,176.56,175.16,176.42,37706,175.847,18289
2020-04-29 20:00:00,176.42,177.68,176.19,177.3,82835,177.098,45564
2020-04-30 14:30:00,180.0,180.4,176.23,179.0,106917,178.757,43857
2020-04-30 15:00:00,179.0,179.57,178.22,179.04,66932,178.916,33395
2020-04-30 16:00:00,179.06,179.75,177.51,177.57,49774,178.915,25006
2020-04-30 17:00:00,177.56,178.4,176.85,178.37,40708,177.54,20431
2020-04-30 18:00:00,178.33,178.61,177.7,178.11,29200,178.206,14731
2020-04-30 19:00:00,178.12,178.88,177.36,177.54,30607,178.174,16010
2020-04-30 20:00:00,177.55,179.37,177.42,179.22,69311,178.504,38732
2020-05-01 14:30:00,175.79,177.83,175.62,177.59,43538,176.602,16550
2020-05-01 15:00:00,177.61,178.64,176.81,178.12,49284,177.782,23958
2020-05-01 16:00:00,178.11,178.11,176.16,176.31,34456,177.072,16524
2020-05-01 17:00:00,176.3,176.32,174.9,175.16,37370,175.697,17024
2020-05-01 18:00:00,175.16,175.5,174.44,174.72,28545,174.861,13252
2020-05-01 19:00:00,174.72,175.39,174.42,175.31,33269,174.851,15516
2020-05-01 20:00:00,175.31,176.12,174.01,174.5,64894,175.04,34502
2020-05-04 14:30:00,174.49,176.24,173.8,176.14,36608,174.999,15249
2020-05-04 15:00:00,176.17,177.53,176.13,177.04,41169,176.903,21242
2020-05-04 16:00:00,177.03,178.08,176.9,177.72,30300,177.697,16360
2020-05-04 17:00:00,177.73,177.97,176.63,176.94,25315,177.24,13528
2020-05-04 18:00:00,176.94,177.78,176.36,177.75,24754,177.093,12872
2020-05-04 19:00:00,177.74,178.25,177.02,178.13,26504,177.597,13860
2020-05-04 20:00:00,178.12,179.0,178.0,178.84,48334,178.532,25195
2020-05-05 14:30:00,180.62,181.75,180.03,181.4,49970,181.105,20364
2020-05-05 15:00:00,181.41,181.85,181.01,181.51,40988,181.501,21896
2020-05-05 16:00:00,181.53,182.33,181.22,182.31,36612,181.786,20004
2020-05-05 17:00:00,182.31,182.74,182.05,182.42,30733,182.47,16596
2020-05-05 18:00:00,182.42,183.15,182.33,183.15,24994,182.739,12833
2020-05-05 19:00:00,183.14,183.63,182.79,183.6,27380,183.231,14604
2020-05-05 20:00:00,183.59,183.65,179.9,180.76,77316,181.448,38243
2020-05-06 14:30:00,182.19,183.87,181.76,182.68,40028,182.978,16904
2020-05-06 15:00:00,182.73,183.9,181.63,183.55,50143,182.73,21573
2020-05-06 16:00:00,183.55,183.9,182.65,183.27,32265,183.358,15660
2020-05-06 17:00:00,183.27,183.93,182.93,183.71,26297,183.448,12495
2020-05-06 18:00:00,183.72,184.2,183.25,183.61,28858,183.797,14275
2020-05-06 19:00:00,183.61,183.95,183.22,183.4,29332,183.631,13744
2020-05-06 20:00:00,183.41,183.77,181.98,182.49,51399,182.945,27478
2020-05-07 14:30:00,184.15,184.55,183.0,184.27,40824,183.98,15919
2020-05-07 15:00:00,184.27,184.52,182.58,182.95,40479,183.539,20045
2020-05-07 16:00:00,182.96,184.16,182.96,183.82,29818,183.473,15989
2020-05-07 17:00:00,183.84,184.0,183.46,183.83,19070,183.763,10103
2020-05-07 18:00:00,183.83,184.2,183.71,183.93,18759,184.021,9385
2020-05-07 19:00:00,183.93,184.01,183.17,183.65,19133,183.582,10446
2020-05-07 20:00:00,183.64,184.05,182.79,183.61,40539,183.347,22697
2020-05-08 14:30:00,184.86,184.98,183.38,183.73,40120,184.123,16909
2020-05-08 15:00:00,183.73,184.65,183.36,184.4,42008,184.1,19907
2020-05-08 16:00:00,184.4,184.75,183.96,184.52,25374,184.402,11929
2020-05-08 17:00:00,184.53,184.94,184.27,184.92,20576,184.56,9745
2020-05-08 18:00:00,184.92,184.96,183.8,183.96,24152,184.342,10020
2020-05-08 19:00:00,183.96,184.33,183.59,184.1,20846,184.103,9462
2020-05-08 20:00:00,184.11,185.0,183.99,184.68,43935,184.41,24124
2020-05-11 14:30:00,183.11,185.11,182.85,184.52,34805,184.049,14735
2020-05-11 15:00:00,184.52,185.48,184.45,185.03,36340,185.089,19227
2020-05-11 16:00:00,185.03,185.58,184.95,185.45,24165,185.298,12799
2020-05-11 17:00:00,185.44,185.8,185.22,185.78,21633,185.552,9707
2020-05-11 18:00:00,185.78,187.13,185.66,186.96,27023,186.579,12795
2020-05-11 19:00:00,186.96,187.33,186.57,187.24,20522,186.937,10458
2020-05-11 20:00:00,187.23,187.51,186.63,186.65,39051,187.187,21108
2020-05-12 14:30:00,186.89,187.0,185.09,185.82,42727,186.138,18245
2020-05-12 15:00:00,185.84,186.55,185.25,186.37,34675,185.954,17516
2020-05-12 16:00:00,186.42,187.04,186.05,186.48,20910,186.548,10547
2020-05-12 17:00:00,186.49,186.94,186.44,186.8,16799,186.713,8489
2020-05-12 18:00:00,186.79,186.82,185.5,186.17,20069,186.057,10083
2020-05-12 19:00:00,186.15,186.17,185.19,185.96,21431,185.691,11140
2020-05-12 20:00:00,185.95,186.04,182.3,182.31,68725,183.671,35713
2020-05-13 14:30:00,182.42,182.89,180.22,181.97,44225,181.7,20897
2020-05-13 15:00:00,181.97,184.05,181.88,182.15,47110,182.982,25346
2020-05-13 16:00:00,182.19,182.86,179.03,179.4,46914,180.887,25235
2020-05-13 17:00:00,179.39,179.88,176.54,179.55,68843,178.262,33009
2020-05-13 18:00:00,179.55,179.66,178.0,178.32,28440,178.558,15422
2020-05-13 19:00:00,178.34,179.48,177.89,177.91,30011,178.606,16072
2020-05-13 20:00:00,177.91,180.22,177.46,179.78,65814,178.945,37682
2020-05-14 14:30:00,177.56,178.89,176.61,177.0,40318,177.797,18009
2020-05-14 15:00:00,177.01,178.03,175.68,176.37,59592,176.796,30773
2020-05-14 16:00:00,176.36,178.17,176.3,176.58,46001,177.251,24559
2020-05-14 17:00:00,176.59,177.64,176.0,177.5,36024,176.735,18534
2020-05-14 18:00:00,177.5,178.32,177.15,177.71,25520,177.767,14212
2020-05-14 19:00:00,177.71,178.27,177.02,177.93,27852,177.653,13771
2020-05-14 20:00:00,177.93,180.69,177.74,180.61,60820,179.41,33842
2020-05-15 14:30:00,179.11,180.14,178.38,179.31,46477,179.321,16726
2020-05-15 15:00:00,179.29,179.76,177.44,177.56,41081,178.68,22747
2020-05-15 16:00:00,177.55,178.2,177.0,178.05,33639,177.722,18876
2020-05-15 17:00:00,178.04,180.36,177.94,180.27,37646,179.556,19878
2020-05-15 18:00:00,180.28,182.0,179.65,180.46,35494,180.579,18373
2020-05-15 19:00:00,180.44,181.24,180.19,180.51,34537,180.748,17300
2020-05-15 20:00:00,180.51,187.06,180.29,183.39,95239,182.165,50189
2020-05-18 14:30:00,185.8,185.8,183.96,184.68,44525,184.906,19100
2020-05-18 15:00:00,184.68,185.57,184.52,185.57,44478,185.005,22955
2020-05-18 16:00:00,185.57,185.7,184.83,185.13,34825,185.234,18371
2020-05-18 17:00:00,185.14,185.42,184.79,185.24,25320,185.114,13668
2020-05-18 18:00:00,185.25,186.2,185.19,185.76,30060,185.823,15306
2020-05-18 19:00:00,185.76,186.0,184.87,184.93,27978,185.435,14920
2020-05-18 20:00:00,184.93,186.0,184.58,184.9,56551,185.201,32148
2020-05-19 14:30:00,185.0,186.25,184.59,185.83,33420,185.437,15450
2020-05-19 15:00:00,185.8,186.6,185.39,186.04,35739,186.023,17275
2020-05-19 16:00:00,186.04,186.07,185.43,185.87,25561,185.797,13330
2020-05-19 17:00:00,185.86,185.96,185.24,185.62,17432,185.618,9474
2020-05-19 18:00:00,185.61,186.0,185.36,185.96,15659,185.679,8454
2020-05-19 19:00:00,185.95,186.04,184.5,184.71,23510,185.461,11684
2020-05-19 20:00:00,184.71,185.69,183.49,183.5,50199,184.661,28081
2020-05-20 14:30:00,184.81,185.3,184.5,185.0,34388,184.896,15229
2020-05-20 15:00:00,185.0,185.16,184.31,184.36,36672,184.808,18604
2020-05-20 16:00:00,184.36,185.0,184.34,184.87,27673,184.747,14114
2020-05-20 17:00:00,184.88,185.01,183.94,184.5,25660,184.541,14671
2020-05-20 18:00:00,184.51,184.91,184.17,184.81,21701,184.61,11433
2020-05-20 19:00:00,184.81,185.51,184.21,185.44,33894,184.811,17481
2020-05-20 20:00:00,185.43,185.85,184.81,185.66,42931,185.449,24508
2020-05-21 14:30:00,185.39,186.67,185.39,185.89,35045,186.141,14997
2020-05-21 15:00:00,185.89,186.09,184.47,185.27,34039,185.307,17031
2020-05-21 16:00:00,185.28,185.28,184.18,184.82,25449,184.733,13949
2020-05-21 17:00:00,184.81,185.45,184.42,184.5,20948,184.979,12258
2020-05-21 18:00:00,184.51,185.1,183.82,184.15,30795,184.294,16746
2020-05-21 19:00:00,184.16,184.68,183.38,183.85,30534,184.047,15665
2020-05-21 20:00:00,183.84,184.43,183.29,183.41,46172,183.836,27856
2020-05-22 14:30:00,183.24,184.46,182.75,184.33,24612,183.492,11053
2020-05-22 15:00:00,184.35,184.4,183.0,183.04,29838,183.604,16397
2020-05-22 16:00:00,183.02,183.14,182.54,182.85,20742,182.91,11585
2020-05-22 17:00:00,182.87,183.65,182.67,183.16,18552,183.132,9127
2020-05-22 18:00:00,183.14,183.61,183.14,183.57,15435,183.361,8380
2020-05-22 19:00:00,183.58,184.1,183.43,183.53,17773,183.829,9396
2020-05-22 20:00:00,183.53,183.71,182.77,183.51,31654,183.228,19400
2020-05-26 14:30:00,186.34,186.5,183.65,184.08,45776,185.184,21119
2020-05-26 15:00:00,184.09,184.59,183.4,183.74,39302,184.018,22066
2020-05-26 16:00:00,183.74,183.83,182.32,183.0,35388,183.14,19674
2020-05-26 17:00:00,183.0,183.43,182.5,183.21,23345,182.999,14014
2020-05-26 18:00:00,183.21,183.75,182.86,183.05,16861,183.267,9161
2020-05-26 19:00:00,183.06,183.14,182.44,182.53,21620,182.753,11887
2020-05-26 20:00:00,182.52,183.5,181.1,181.56,62567,181.859,36269
2020-05-27 14:30:00,180.04,180.95,177.1,178.08,65619,178.777,31397
2020-05-27 15:00:00,178.08,179.14,176.6,177.68,60850,177.88,34629
2020-05-27 16:00:00,177.68,178.84,176.87,178.64,33780,177.803,20262
2020-05-27 17:00:00,178.65,180.29,178.39,179.81,26765,179.396,13566
2020-05-27 18:00:00,179.8,180.13,179.2,179.52,18150,179.617,11042
2020-05-27 19:00:00,179.53,181.0,179.52,180.98,23582,180.458,12498
2020-05-27 20:00:00,180.99,181.99,180.31,181.81,42201,181.24,25938
2020-05-28 14:30:00,180.8,182.38,180.52,181.03,30504,181.393,15250
2020-05-28 15:00:00,181.04,182.37,180.38,182.24,33922,181.704,19872
2020-05-28 16:00:00,182.24,182.47,181.41,182.45,29474,181.925,17892
2020-05-28 17:00:00,182.43,183.83,182.3,183.33,28987,182.999,16223
2020-05-28 18:00:00,183.32,184.15,183.32,183.75,22254,183.808,12137
2020-05-28 19:00:00,183.74,183.87,183.2,183.52,20489,183.515,11133
2020-05-28 20:00:00,183.53,184.1,180.62,181.32,67735,182.026,39486
2020-05-29 14:30:00,182.74,183.58,181.87,183.08,29172,182.843,12656
2020-05-29 15:00:00,183.07,183.11,180.77,181.19,43966,181.535,21869
2020-05-29 16:00:00,181.2,181.94,180.41,181.87,33976,181.022,18917
2020-05-29 17:00:00,181.88,182.43,180.43,182.07,24106,181.434,12164
2020-05-29 18:00:00,182.12,182.37,181.67,182.28,17610,182.002,8901
2020-05-29 19:00:00,182.29,183.5,181.32,183.49,34889,182.65,19637
2020-05-29 20:00:00,183.49,184.27,182.92,183.26,74542,183.839,41212
2020-06-01 14:30:00,182.48,182.79,181.46,182.45,33729,182.122,15698
2020-06-01 15:00:00,182.5,182.92,181.75,182.33,35272,182.303,17851
2020-06-01 16:00:00,182.33,182.42,181.78,182.35,22289,182.102,12312
